sample_ID,location,filename,position_mm,sample_surface,validity,E.gain,E.offset,F.slope,F.offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Sr,Zr,Pd,Cd,Sn,I,Cs,Sm,Eu,Ta,W,Ir,Pt,Au,Pb,Bi,Rn,Ra,Th,Pa,U,Fe_a_x_2,Fe_a_plus_b,S1,S2,S3,Mo_inc,Mo_coh,Dt
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000018.spe,374.6,8.25,1,0.010267,-0.009387,0.007642,0.082062,238396,3.06,281,0,4448,15538,9900,6518,214409,9076,284,133,344,3170,5120,5414,2891,5454,1591,2837,6170,3662,7650,690,898,1962,191,25,533,808,5436,6928,907,2117,1313,3939,2342,3654,3302,1377,4719,2378,2945,2593,0,0,22,1375207,156555,0.343
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000019.spe,374.8,8.26,1,0.010267,-0.009387,0.007642,0.082062,237690,3.11,66,0,4209,14992,9479,6450,203784,8866,357,42,312,3394,5279,5495,3090,5590,1496,2674,5833,3918,7236,650,983,2121,239,0,586,549,5672,6924,433,2138,991,4480,2266,3484,3458,632,3491,3323,4108,2711,0,32,56,1378808,158072,0.342
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000020.spe,375,8.26,1,0.010267,-0.009387,0.007642,0.082062,237561,3.03,134,0,4153,14102,8959,6155,198885,9613,319,55,293,3268,5665,5243,2766,5805,1409,2838,5490,3777,6816,651,832,1959,197,16,522,767,5756,6372,265,2049,1297,4041,2245,3969,2645,924,3284,1937,2143,3237,0,0,0,1377388,156860,0.342
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000021.spe,375.2,8.26,1,0.010267,-0.009387,0.007642,0.082062,241448,2.96,200,0,4185,14449,9276,6060,213546,14886,337,146,251,3244,5729,5180,3001,5728,2611,3383,5440,3477,6884,735,934,2197,223,11,541,1076,5361,7178,601,2370,986,3520,2491,3702,2688,985,4579,3247,3283,1319,0,0,207,1383051,156408,0.344
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000022.spe,375.4,8.26,1,0.010267,-0.009387,0.007642,0.082062,243422,3.19,212,0,5546,15242,9931,6148,223367,71690,484,71,304,3407,7097,5287,2684,6508,2073,2449,5941,4590,6478,701,1022,2524,343,0,553,708,5791,6735,384,2435,1467,4089,2307,4250,3271,1364,4023,3512,3904,1014,0,153,37,1376048,156422,0.345
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000023.spe,375.6,8.26,1,0.010267,-0.009387,0.007642,0.082062,244433,3.23,158,0,6240,14884,9609,6427,218014,133292,198,0,64,3379,6627,5324,2918,6931,1907,2329,5925,5608,6994,615,975,2475,427,0,392,972,5631,7399,124,2195,1168,4082,3306,4079,2268,299,4845,2655,2173,3214,0,0,0,1377470,156740,0.345
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000024.spe,375.8,8.26,1,0.010267,-0.009387,0.007642,0.082062,243562,3.5,105,0,6528,14679,9424,6164,205139,168522,396,128,196,3638,5870,5480,2959,6836,905,2290,5601,6128,6266,742,920,2521,631,0,479,483,5861,6964,388,2340,1603,4021,3105,3742,2892,0,2893,3101,3503,2204,0,0,278,1372235,156429,0.344
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000025.spe,376,8.26,1,0.010267,-0.009387,0.007642,0.082062,245386,3.24,58,0,5692,14700,9536,6143,204367,145484,507,0,127,3419,6435,5090,2848,7341,1050,2237,5537,6881,7186,773,879,2558,659,0,328,812,5970,6909,654,2619,1200,4855,2281,4007,2507,1503,4088,3389,3098,2648,0,0,408,1380936,158403,0.346
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000026.spe,376.2,8.26,1,0.010267,-0.009387,0.007642,0.082062,246648,3.11,199,0,5669,14735,9398,6038,206206,139247,894,21,0,3719,6613,5536,3122,7090,1535,2299,5916,9381,6761,780,905,2473,698,0,329,392,5534,7130,614,2788,1336,4529,2336,3787,2652,372,3492,2600,3567,2535,0,0,0,1383100,159732,0.347
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000027.spe,376.4,8.26,1,0.010267,-0.009387,0.007642,0.082062,246764,3.28,113,0,6306,14493,9410,5961,211922,140079,641,23,204,3473,6489,5247,3226,6942,2557,2613,5775,7935,7212,801,1089,2719,605,0,332,707,5839,7244,129,2767,1632,2845,3427,3976,2579,0,3077,2315,3512,2922,0,0,350,1380817,158425,0.346
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000028.spe,376.6,8.26,1,0.010267,-0.009387,0.007642,0.082062,248111,3.48,0,0,6696,14811,9235,6256,214596,139586,597,0,132,3506,5065,5097,2868,6648,1588,2567,6328,7728,6228,733,987,2463,697,0,380,754,5861,6991,433,2630,1633,4557,2300,3284,3149,925,3212,1980,3220,2774,0,0,0,1388616,158918,0.347
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000029.spe,376.8,8.26,1,0.010267,-0.009387,0.007642,0.082062,250008,3.33,241,0,7040,15415,9910,5897,223259,144477,329,0,64,3950,6229,5356,2912,6728,1482,3009,5573,7624,6974,811,988,2692,697,0,340,674,6172,6918,0,2215,1618,4630,3188,3596,2520,412,2919,2566,2776,2646,0,196,0,1383594,159627,0.348
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000030.spe,377,8.26,1,0.010267,-0.009387,0.007642,0.082062,249638,3.3,109,0,8249,16662,10662,6251,236619,165190,556,62,136,3847,6462,5350,3110,6750,1677,2778,6500,7704,6549,751,1085,2810,644,0,360,727,5619,6965,575,3143,2268,4543,3127,3155,3010,239,2571,3130,2493,1579,108,0,19,1375201,157241,0.347
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000031.spe,377.2,8.25,1,0.010267,-0.009387,0.007642,0.082062,250328,3.44,107,0,8598,16546,10668,6082,236591,179221,415,55,110,3898,7026,5302,2600,6888,2881,3186,6349,8067,6928,793,1102,2783,675,0,437,776,6104,6812,662,2459,2452,3378,3130,4041,3538,251,3492,2925,3925,1286,0,37,143,1373695,158220,0.347
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000032.spe,377.4,8.25,1,0.010267,-0.009387,0.007642,0.082062,249989,3.51,146,0,8955,15073,10120,6029,224674,183061,350,0,73,3995,5825,5059,3160,6221,1908,2799,6060,7106,6320,804,1042,2877,649,0,290,658,5700,6869,443,2708,2335,4506,3454,4229,2107,563,3907,3129,2458,2208,0,0,32,1374785,157731,0.347
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000033.spe,377.6,8.25,1,0.010267,-0.009387,0.007642,0.082062,250049,3.56,168,0,9613,17076,10910,5847,237650,183915,552,44,227,4157,6281,5311,3339,6300,2202,3324,6882,6791,6665,995,1023,3041,671,0,549,876,5481,6761,804,2727,2721,4135,3679,4577,3641,271,3218,2621,3159,2718,0,0,84,1368967,156781,0.346
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000034.spe,377.8,8.25,1,0.010267,-0.009387,0.007642,0.082062,251293,3.63,251,0,9539,15973,10565,5953,233217,183099,310,0,168,4178,6589,5290,2873,6557,2374,3586,6444,6042,6702,857,1118,2788,714,0,387,869,6008,6546,906,2882,2735,4164,3050,4157,2529,20,4476,2289,3870,2249,0,109,33,1369089,155253,0.347
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000035.spe,378,8.24,1,0.010267,-0.009387,0.007642,0.082062,252335,3.58,188,0,9337,15854,10325,5996,234189,175445,267,0,30,4176,5180,5317,3198,6555,2354,3210,6260,5798,5872,751,1103,2908,558,0,468,931,5661,7236,872,2865,2850,4537,3531,4312,2726,12,3307,2888,2773,2014,0,82,282,1377960,158344,0.348
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000036.spe,378.2,8.24,1,0.010267,-0.009387,0.007642,0.082062,251791,3.45,231,0,9416,16997,10898,5736,244084,155917,370,0,140,4183,5352,5206,3717,6043,1542,3103,6534,5525,6339,791,1026,2662,585,0,431,893,6230,6797,977,3244,3026,4477,3219,4014,3280,645,3775,3176,2733,2053,0,133,73,1371736,158339,0.348
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000037.spe,378.4,8.24,1,0.010267,-0.009387,0.007642,0.082062,253712,3.35,250,0,9042,17256,11138,6225,250633,146378,391,21,197,4382,6977,5242,2687,6384,1534,3828,6208,5492,6319,797,1172,3003,535,0,493,884,5913,7182,0,2977,2685,5248,4010,4677,2313,209,3387,2375,3223,2460,0,121,398,1378653,157790,0.349
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000038.spe,378.6,8.24,1,0.010267,-0.009387,0.007642,0.082062,253695,3.58,97,0,8610,17346,11174,5901,250385,133763,153,0,184,4443,8668,5303,3475,6168,2376,3246,6870,5545,5726,838,1038,2834,455,0,552,789,5726,7014,626,3437,2664,4104,4348,3507,2674,0,4193,3173,2931,1731,0,125,239,1380197,158437,0.349
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000039.spe,378.8,8.24,1,0.010267,-0.009387,0.007642,0.082062,253359,3.5,60,0,8329,18039,11634,5985,260259,114152,164,0,174,4377,6804,5633,3302,6679,2705,3332,6139,4646,6334,778,1048,2741,466,0,782,942,5932,6936,957,3332,2857,4031,3217,4331,2802,0,3441,2209,2802,2135,165,294,181,1376206,158439,0.349
269,North,E:\FISH 2020\FISH Final measurements\16032021_2\0269\XRF data\L000040.spe,379,8.24,1,0.010267,-0.009387,0.007642,0.082062,253308,3.39,0,0,7713,18342,11825,6158,265283,84784,115,0,386,4044,6545,5434,3221,6488,3120,3327,6346,4125,6693,681,1034,2826,336,0,680,1201,6056,7097,834,3291,2374,3198,3706,3497,2770,0,2857,1720,4224,2220,0,26,130,1384488,158559,0.349
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000010.spe,314,8.16,1,0.010268,-0.008282,0.007579,0.083542,298239,2.93,63,0,4393,16904,10186,5136,207869,16956,329,53,379,2978,6151,7188,4917,6608,6936,617,3993,5063,4814,711,851,2065,218,0,631,934,6582,7447,507,1887,138,1423,344,1664,1393,190,2483,1025,1211,1482,452,429,115,1698347,189325,0.394
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000011.spe,314.2,8.17,1,0.010268,-0.008282,0.007579,0.083542,298693,3.15,72,0,5336,19239,11401,5288,230734,14128,302,0,386,3265,5625,6816,4857,6646,6931,1214,4423,5151,4190,730,663,1987,136,20,798,1028,6606,6998,378,2011,0,1571,1268,2237,2289,0,3859,1551,1008,1870,65,407,379,1697402,189471,0.394
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000012.spe,314.4,8.17,1,0.010268,-0.008282,0.007579,0.083542,293623,2.92,95,0,4003,14831,9324,5358,189223,11146,345,45,64,3004,5802,6892,4786,7101,6545,282,3731,4924,4260,635,638,1868,173,15,765,753,6204,7304,1245,2463,260,1026,441,1845,993,483,2101,1376,1290,1552,324,376,159,1692763,188233,0.392
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000013.spe,314.6,8.17,1,0.010268,-0.008282,0.007579,0.083542,293041,3.02,139,0,3748,14493,9042,5258,187352,11235,244,0,218,2776,5916,6772,3879,6423,6257,523,3664,5168,4356,767,730,1664,171,6,671,994,6601,7090,880,1596,245,1419,158,1816,1595,98,2629,860,296,1854,0,368,355,1695687,188211,0.391
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000014.spe,314.8,8.17,1,0.010268,-0.008282,0.007579,0.083542,295902,2.89,250,0,4909,18761,11110,5255,220829,13474,198,58,448,3116,5628,6708,4121,6422,7100,756,3816,5033,5176,698,743,2013,154,0,785,762,6400,7077,323,1102,238,1129,549,1931,1799,0,2492,734,1996,2601,375,593,251,1692477,188618,0.392
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000015.spe,315,8.17,1,0.010268,-0.008282,0.007579,0.083542,294570,2.99,198,0,4413,16607,10002,5281,204151,12987,270,51,256,2849,5326,7027,3639,6673,6812,436,3312,5067,5328,735,635,1932,134,0,751,1119,6664,7198,274,1668,0,682,313,1591,152,0,1594,766,879,2149,245,127,0,1692531,187805,0.392
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000016.spe,315.2,8.17,1,0.010268,-0.008282,0.007579,0.083542,294732,2.87,191,0,4322,16409,9902,5420,202702,11061,296,0,230,3030,5377,6519,3959,6099,6778,580,3747,5817,4576,665,717,2116,126,0,683,757,6024,7295,972,1685,0,658,181,1546,2350,0,2869,1861,1894,1969,29,183,497,1700100,189600,0.393
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000017.spe,315.4,8.17,1,0.010268,-0.008282,0.007579,0.083542,297299,3,174,0,4976,18644,11231,5304,219455,11386,307,34,318,2908,5552,6770,3468,6163,6209,587,3557,5390,4655,673,781,1963,182,0,757,947,6267,7577,391,2335,0,1657,149,1783,1252,501,2987,657,773,2858,62,686,358,1704910,188528,0.394
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000018.spe,315.6,8.17,1,0.010268,-0.008282,0.007579,0.083542,299175,2.96,241,0,5549,20315,11548,5163,227852,11903,308,10,314,3012,5308,6712,4190,6189,6429,31,3694,5240,4855,759,727,1976,168,0,678,1085,5765,7020,1004,2326,589,1806,0,2179,2069,1727,2678,0,1158,2983,0,530,267,1708519,189940,0.394
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000019.spe,315.8,8.17,1,0.010268,-0.008282,0.007579,0.083542,298802,2.82,95,0,5056,17925,11085,5349,206950,11024,279,66,220,3130,4937,6714,3888,6041,6807,395,3757,5041,4529,710,755,1894,94,22,640,892,6008,7729,452,2031,125,1225,0,1455,1745,900,2855,1661,939,1485,305,229,0,1707831,190144,0.395
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000020.spe,316,8.17,1,0.010268,-0.008282,0.007579,0.083542,297798,2.83,235,0,3840,15028,9299,5297,187381,10291,273,0,281,3155,4776,6585,5073,6258,7270,656,3771,4984,5204,708,751,1884,247,0,684,730,6582,7036,1010,1270,62,147,516,1572,1019,0,1521,587,1538,2742,115,177,0,1715302,190779,0.395
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000021.spe,316.2,8.17,1,0.010268,-0.008282,0.007579,0.083542,297135,2.84,32,0,4051,14262,9245,5353,184005,9829,377,28,335,2954,5174,6999,3762,5882,6880,248,3863,5120,4857,744,755,1814,200,0,443,847,6542,7413,1020,1853,0,771,212,1234,1145,477,2541,1447,439,1646,0,213,407,1702819,190354,0.394
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000022.spe,316.4,8.17,1,0.010268,-0.008282,0.007579,0.083542,296719,2.76,80,0,3809,13827,9078,5384,180325,10794,297,111,225,3102,4514,6630,3599,5731,6839,569,3699,4487,4067,733,780,1930,157,11,593,569,6304,7391,750,2023,0,1053,47,2574,1419,104,3154,2379,809,1298,0,193,136,1711327,189891,0.394
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000023.spe,316.6,8.17,1,0.010268,-0.008282,0.007579,0.083542,298517,2.94,243,0,4244,15274,9980,5244,196263,11047,237,32,165,2995,4594,6454,3943,6369,7460,0,3855,4990,4669,682,807,1898,262,0,604,932,5943,7534,449,2579,55,1443,0,1713,1533,519,2553,2755,1055,2069,0,65,207,1711513,189953,0.395
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000024.spe,316.8,8.17,1,0.010268,-0.008282,0.007579,0.083542,299163,3.06,58,0,5058,17131,11125,5271,209907,11856,270,0,275,2825,4286,6461,4550,5952,7461,183,4004,5174,4385,734,721,2126,219,0,747,949,6643,7383,855,1808,63,903,118,1098,1257,549,2773,1684,267,1553,176,250,320,1713136,190249,0.395
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000025.spe,317,8.17,1,0.010268,-0.008282,0.007579,0.083542,296750,2.94,54,0,5177,18165,11207,5543,210504,14479,315,0,133,3024,6378,6833,4762,6166,6782,768,3725,4796,4227,602,745,1878,224,0,558,826,6266,7481,772,1958,0,1310,353,2457,1207,1047,3643,2012,805,3145,0,386,191,1701971,188087,0.393
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000026.spe,317.2,8.18,1,0.010268,-0.008282,0.007579,0.083542,294146,2.74,274,0,5239,16892,10601,5394,194360,17051,168,6,190,2992,5666,6956,4191,6332,6266,0,3411,5399,4951,807,670,1927,275,0,634,682,5939,7769,1272,2136,0,1047,0,1114,1010,831,2913,1167,515,2695,85,25,0,1699384,189243,0.392
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000027.spe,317.4,8.18,1,0.010268,-0.008282,0.007579,0.083542,289761,2.79,112,0,3672,13399,8743,5590,168019,9723,350,102,208,3791,5370,6635,3412,6131,6094,173,3442,5369,5199,691,593,1682,256,0,490,441,5668,7178,1752,2477,0,648,0,1874,1385,703,1800,1331,1368,1469,0,0,194,1695936,187952,0.39
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000028.spe,317.6,8.18,1,0.010268,-0.008282,0.007579,0.083542,290685,2.92,116,0,3716,13824,9014,5341,174681,9686,401,30,166,2836,4340,6596,3209,5803,6104,153,3928,5343,4844,833,786,1905,229,83,550,768,6312,7789,1485,2093,0,1679,0,1960,1223,816,3458,2198,706,1632,0,210,105,1693120,187993,0.39
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000029.spe,317.8,8.18,1,0.010268,-0.008282,0.007579,0.083542,291457,2.81,255,0,3453,13296,8476,5329,167745,9260,365,42,173,2896,3860,6745,3429,5440,5899,363,3237,5489,4227,740,704,1670,236,0,366,654,6222,6825,1603,1724,500,1102,0,2198,2122,2153,3225,1390,36,2411,17,265,0,1703296,189085,0.391
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000030.spe,318,8.18,1,0.010268,-0.008282,0.007579,0.083542,294042,2.92,285,0,3865,14002,9102,5202,174851,9677,330,0,175,2845,4074,6648,3710,5238,6641,172,3248,4935,4892,716,681,1667,203,35,490,839,6198,7536,840,1825,0,965,0,1680,1125,421,2207,323,763,2969,39,255,0,1702289,188014,0.393
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000031.spe,318.2,8.18,1,0.010268,-0.008282,0.007579,0.083542,296861,2.74,292,0,3739,14015,8745,5015,171300,9767,385,62,130,2900,4216,6703,3495,5441,5587,616,4066,5219,5230,715,722,1993,238,36,486,816,6183,7187,1288,2304,52,2332,133,2249,1345,1351,2576,1286,218,2389,0,149,0,1718856,191303,0.395
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000032.spe,318.4,8.17,1,0.010268,-0.008282,0.007579,0.083542,299264,2.76,203,0,3288,13291,8374,4897,167674,10021,290,81,108,2809,4297,6767,3438,6497,6259,361,4017,5152,5239,747,720,1687,266,0,519,824,6577,7289,1720,2637,474,1511,13,2206,2089,1078,2960,2138,853,1827,78,145,133,1723681,191932,0.397
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000033.spe,318.6,8.17,1,0.010268,-0.008282,0.007579,0.083542,300718,2.76,0,0,4105,14709,9189,4851,180517,10051,362,38,193,3031,4167,6513,3172,5799,6861,628,3887,5089,4554,733,702,1911,168,26,349,620,6311,7401,505,1923,310,1298,894,997,1180,0,2246,785,813,3432,71,0,0,1719948,192189,0.397
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000034.spe,318.8,8.17,1,0.010268,-0.008282,0.007579,0.083542,299121,2.87,171,0,3657,13737,8382,4774,173833,9480,405,0,62,3068,4124,6780,3153,6137,6756,305,3589,4798,4612,683,722,1985,211,0,454,663,6375,7480,213,2238,0,1298,527,1266,923,233,1490,1006,298,1750,56,0,0,1716349,191164,0.396
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000035.spe,319,8.17,1,0.010268,-0.008282,0.007579,0.083542,300634,2.89,180,0,4122,15709,9389,4694,191665,10408,394,84,261,3086,4859,6978,3944,5960,6512,915,3819,5042,4310,623,704,2105,233,0,533,760,6454,7226,568,1892,211,1751,792,2239,2083,689,2909,1655,1370,2038,24,323,28,1712728,190881,0.397
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000036.spe,319.2,8.17,1,0.010268,-0.008282,0.007579,0.083542,302294,2.73,88,0,3565,14122,8942,4864,185560,10666,412,0,159,3484,4727,6859,3620,6040,7071,663,3932,5292,4472,601,809,1940,250,5,524,512,6751,7464,914,1366,0,1181,895,1974,1112,0,2804,1251,1656,1667,0,383,502,1723555,192179,0.398
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000037.spe,319.4,8.16,1,0.010268,-0.008282,0.007579,0.083542,303621,2.85,272,0,4031,15011,9485,4409,196564,11098,384,0,99,3476,4850,6792,3522,5907,7040,506,3453,5632,4687,724,876,1941,186,10,584,758,6892,7858,358,1658,0,1418,674,2108,1856,111,2129,1661,859,1875,249,353,180,1723212,191793,0.398
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000038.spe,319.6,8.16,1,0.010268,-0.008282,0.007579,0.083542,303316,2.76,187,0,4524,16276,10031,4505,208385,11388,267,0,309,3368,4499,6730,3629,6053,6743,883,3856,5236,4843,748,691,2221,209,11,820,979,6139,7487,1186,1993,0,1323,309,2286,1148,975,1915,1465,876,2468,229,265,326,1719509,192322,0.398
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000039.spe,319.8,8.16,1,0.010268,-0.008282,0.007579,0.083542,304816,2.79,215,0,4759,17582,10319,4225,215896,11640,243,74,167,3375,4680,6672,3672,6192,7448,786,3936,4920,5398,739,829,2260,256,0,584,668,6056,7497,1169,2416,377,1387,525,1961,919,0,1866,1304,659,1584,333,593,206,1717061,192125,0.398
316,North,E:\FISH 2020\FISH Final measurements\16032021_2\0316\XRF data\L000040.spe,320,8.15,1,0.010268,-0.008282,0.007579,0.083542,306410,2.84,100,0,5037,18596,10905,4301,218218,12158,311,71,203,3377,4432,6621,3361,6163,6744,963,4187,5156,5694,721,859,2338,207,59,737,805,6399,7777,1045,2446,841,2208,1525,3119,2617,204,3190,2038,1443,1932,354,389,0,1721701,191430,0.4
356,North,E:\FISH 2020\FISH Final measurements\16032021_2\0356\XRF data\L000010.spe,542,8.42,1,0.010266,-0.008813,0.00746,0.083031,295805,2.87,120,0,4415,15954,11122,5130,204840,15473,622,92,0,3846,2945,5910,2820,4776,1477,1832,5355,5408,4296,922,999,2309,398,126,145,721,6691,7903,927,4412,2838,2125,2756,3296,1001,0,1782,854,1469,1035,0,0,0,1637048,186455,0.388
356,North,E:\FISH 2020\FISH Final measurements\16032021_2\0356\XRF data\L000011.spe,542.2,8.43,1,0.010266,-0.008813,0.00746,0.083031,293787,2.88,36,0,3794,14162,9995,5327,184585,12731,536,46,0,3913,3042,5710,3393,4851,1357,2422,5668,6571,3504,772,1042,2094,429,28,24,264,6616,8610,1915,4327,2204,1819,2624,3039,2405,0,569,0,3178,2162,0,0,0,1632582,186660,0.387
356,North,E:\FISH 2020\FISH Final measurements\16032021_2\0356\XRF data\L000012.spe,542.4,8.43,1,0.010266,-0.008813,0.00746,0.083031,290596,2.87,22,0,3454,13009,9407,5093,177588,12192,532,69,0,4076,2875,5858,2878,4593,1960,1384,5424,6422,4871,979,934,2327,334,93,117,485,6362,7765,1569,4270,2983,1649,3247,3048,1948,0,2741,1213,3429,1403,0,0,0,1615899,184918,0.385
356,North,E:\FISH 2020\FISH Final measurements\16032021_2\0356\XRF data\L000013.spe,542.6,8.44,1,0.010266,-0.008813,0.00746,0.083031,291350,2.73,124,0,3566,14228,10246,5224,194138,13819,546,0,0,4280,3042,6110,2951,4908,2421,1850,5082,5934,3418,752,1001,2416,300,93,207,529,6953,7563,1168,4243,2511,1707,2729,2138,2515,0,760,890,2188,1132,47,0,0,1617522,186059,0.385
