Date_dd_mm_yyyy,Distance_mm,Height_cm
12032021,510.785,7.378
12032021,510.975,7.378
12032021,511.165,7.374
12032021,511.35,7.376
12032021,511.54,7.378
12032021,511.725,7.378
12032021,511.915,7.378
12032021,512.105,7.378
12032021,512.29,7.378
12032021,512.48,7.378
12032021,512.665,7.385
12032021,512.855,7.38
12032021,513.045,7.386
12032021,513.23,7.384
12032021,513.42,7.379
12032021,513.605,7.378
12032021,513.795,7.378
12032021,513.985,7.386
12032021,514.17,7.388
12032021,514.36,7.4
12032021,514.545,7.406
12032021,514.735,7.415
12032021,514.925,7.417
12032021,515.11,7.421
12032021,515.3,7.429
12032021,515.485,7.444
12032021,515.675,7.45
12032021,515.865,7.459
12032021,516.05,7.468
12032021,516.24,7.471
12032021,516.425,7.478
12032021,516.615,7.48
12032021,516.805,7.484
12032021,516.99,7.489
12032021,517.18,7.49
12032021,517.365,7.49
12032021,517.555,7.49
12032021,517.745,7.49
12032021,517.93,7.486
12032021,518.12,7.485
12032021,518.305,7.485
12032021,518.495,7.482
12032021,518.685,7.48
12032021,518.87,7.48
12032021,519.06,7.48
12032021,519.245,7.48
12032021,519.435,7.485
12032021,519.625,7.482
12032021,519.81,7.48
12032021,520,7.48
12032021,520.185,7.485
12032021,520.375,7.482
12032021,520.565,7.48
12032021,520.75,7.484
12032021,520.94,7.485
12032021,521.125,7.485
12032021,521.315,7.489
12032021,521.505,7.49
12032021,521.69,7.49
12032021,521.88,7.49
12032021,522.065,7.494
12032021,522.255,7.492
12032021,522.445,7.494
12032021,522.63,7.502
12032021,522.82,7.505
12032021,523.005,7.508
12032021,523.195,7.51
12032021,523.385,7.51
12032021,523.57,7.516
12032021,523.76,7.52
12032021,523.945,7.515
12032021,524.135,7.515
12032021,524.325,7.515
12032021,524.51,7.515
12032021,524.7,7.515
12032021,524.885,7.515
12032021,525.075,7.511
12032021,525.265,7.51
12032021,525.45,7.51
12032021,525.64,7.506
12032021,525.825,7.508
12032021,526.015,7.501
12032021,526.205,7.504
12032021,526.39,7.505
12032021,526.58,7.505
12032021,526.765,7.505
12032021,526.955,7.505
12032021,527.145,7.505
12032021,527.33,7.505
12032021,527.52,7.505
12032021,527.705,7.505
12032021,527.895,7.501
12032021,528.085,7.504
12032021,528.27,7.501
12032021,528.46,7.504
12032021,528.645,7.501
12032021,528.835,7.5
12032021,529.025,7.496
12032021,529.21,7.491
12032021,529.4,7.486
12032021,529.585,7.485
12032021,529.775,7.485
12032021,529.965,7.478
12032021,530.15,7.476
12032021,530.34,7.476
12032021,530.525,7.48
12032021,530.715,7.477
12032021,530.905,7.476
12032021,531.09,7.472
12032021,531.28,7.466
12032021,531.465,7.466
12032021,531.655,7.462
12032021,531.845,7.461
12032021,532.03,7.461
12032021,532.22,7.461
12032021,532.405,7.457
12032021,532.595,7.452
12032021,532.785,7.447
12032021,532.97,7.443
12032021,533.16,7.437
12032021,533.345,7.433
12032021,533.535,7.423
12032021,533.725,7.414
12032021,533.91,7.403
12032021,534.1,7.402
12032021,534.285,7.394
12032021,534.475,7.393
12032021,534.665,7.393
12032021,534.85,7.393
12032021,535.04,7.393
12032021,535.225,7.389
12032021,535.415,7.388
12032021,535.605,7.384
12032021,535.79,7.387
12032021,535.98,7.384
12032021,536.165,7.383
12032021,536.355,7.383
12032021,536.545,7.383
12032021,536.73,7.383
12032021,536.92,7.383
12032021,537.105,7.387
12032021,537.295,7.388
12032021,537.485,7.383
12032021,537.67,7.383
12032021,537.86,7.383
12032021,538.045,7.383
12032021,538.235,7.388
12032021,538.425,7.388
12032021,538.61,7.392
12032021,538.8,7.397
12032021,538.985,7.412
12032021,539.175,7.407
12032021,539.365,7.415
12032021,539.55,7.422
12032021,539.74,7.422
12032021,539.925,7.426
12032021,540.115,7.431
12032021,540.305,7.439
12032021,540.49,7.451
12032021,540.68,7.447
12032021,540.865,7.456
12032021,541.055,7.452
12032021,541.245,7.456
12032021,541.43,7.456
12032021,541.62,7.461
12032021,541.805,7.465
12032021,541.995,7.466
12032021,542.185,7.462
12032021,542.37,7.465
12032021,542.56,7.466
12032021,542.745,7.47
12032021,542.935,7.467
12032021,543.125,7.461
12032021,543.31,7.461
12032021,543.5,7.457
12032021,543.685,7.456
12032021,543.875,7.456
12032021,544.065,7.456
12032021,544.25,7.456
12032021,544.44,7.451
12032021,544.625,7.455
12032021,544.815,7.456
12032021,545.005,7.456
12032021,545.19,7.456
12032021,545.38,7.456
12032021,545.565,7.456
12032021,545.755,7.456
12032021,545.945,7.461
12032021,546.13,7.461
12032021,546.32,7.465
12032021,546.505,7.462
12032021,546.695,7.465
12032021,546.885,7.462
12032021,547.07,7.465
12032021,547.26,7.47
12032021,547.445,7.474
12032021,547.635,7.471
12032021,547.825,7.467
12032021,548.01,7.47
12032021,548.2,7.471
12032021,548.385,7.471
12032021,548.575,7.475
12032021,548.765,7.471
12032021,548.95,7.475
12032021,549.14,7.471
12032021,549.325,7.471
12032021,549.515,7.475
12032021,549.705,7.476
12032021,549.89,7.476
12032021,550.08,7.476
12032021,550.265,7.476
12032021,550.455,7.471
12032021,550.645,7.475
12032021,550.83,7.476
12032021,551.02,7.471
12032021,551.205,7.471
12032021,551.395,7.471
12032021,551.585,7.471
12032021,551.77,7.471
12032021,551.96,7.471
12032021,552.145,7.471
12032021,552.335,7.471
12032021,552.525,7.471
12032021,552.71,7.471
12032021,552.9,7.471
12032021,553.085,7.466
12032021,553.275,7.462
12032021,553.465,7.461
12032021,553.65,7.457
12032021,553.84,7.456
12032021,554.025,7.456
12032021,554.215,7.441
12032021,554.405,7.434
12032021,554.59,7.418
12032021,554.78,7.413
12032021,554.965,7.403
12032021,555.155,7.399
12032021,555.345,7.397
12032021,555.53,7.393
12032021,555.72,7.393
12032021,555.905,7.393
12032021,556.095,7.388
12032021,556.285,7.388
12032021,556.47,7.383
12032021,556.66,7.383
12032021,556.845,7.383
12032021,557.035,7.383
12032021,557.225,7.383
12032021,557.41,7.387
12032021,557.6,7.383
12032021,557.785,7.383
12032021,557.975,7.383
12032021,558.165,7.388
12032021,558.35,7.383
12032021,558.54,7.383
12032021,558.725,7.383
12032021,558.915,7.383
12032021,559.105,7.383
12032021,559.29,7.383
12032021,559.48,7.379
12032021,559.665,7.383
12032021,559.855,7.379
12032021,560.045,7.388
12032021,560.23,7.384
12032021,560.42,7.378
12032021,560.605,7.382
12032021,560.795,7.383
12032021,560.985,7.378
12032021,561.17,7.378
12032021,561.36,7.378
12032021,561.545,7.378
12032021,561.735,7.378
12032021,561.925,7.382
12032021,562.11,7.383
12032021,562.3,7.383
12032021,562.485,7.383
12032021,562.675,7.383
12032021,562.865,7.383
12032021,563.05,7.383
12032021,563.24,7.383
12032021,563.425,7.387
12032021,563.615,7.388
12032021,563.805,7.384
12032021,563.99,7.383
12032021,564.18,7.383
12032021,564.365,7.383
12032021,564.555,7.383
12032021,564.745,7.383
12032021,564.93,7.387
12032021,565.12,7.379
12032021,565.305,7.386
12032021,565.495,7.379
12032021,565.685,7.382
12032021,565.87,7.383
12032021,566.06,7.392
12032021,566.245,7.402
12032021,566.435,7.411
12032021,566.625,7.421
12032021,566.81,7.432
12032021,567,7.436
12032021,567.185,7.446
12032021,567.375,7.451
12032021,567.565,7.456
12032021,567.75,7.46
12032021,567.94,7.474
12032021,568.125,7.485
12032021,568.315,7.495
12032021,568.505,7.5
12032021,568.69,7.504
12032021,568.88,7.51
12032021,569.065,7.514
12032021,569.255,7.52
12032021,569.445,7.52
12032021,569.63,7.524
12032021,569.82,7.524
12032021,570.005,7.529
12032021,570.195,7.525
12032021,570.385,7.524
12032021,570.57,7.524
12032021,570.76,7.524
12032021,570.945,7.524
12032021,571.135,7.52
12032021,571.325,7.52
12032021,571.51,7.52
12032021,571.7,7.52
12032021,571.885,7.52
12032021,572.075,7.515
12032021,572.265,7.515
12032021,572.45,7.515
12032021,572.64,7.51
12032021,572.825,7.51
12032021,573.015,7.51
12032021,573.205,7.505
12032021,573.39,7.51
12032021,573.58,7.505
12032021,573.765,7.5
12032021,573.955,7.504
12032021,574.145,7.5
12032021,574.33,7.5
12032021,574.52,7.5
12032021,574.705,7.5
12032021,574.895,7.501
12032021,575.085,7.505
12032021,575.27,7.5
12032021,575.46,7.5
12032021,575.645,7.5
12032021,575.835,7.504
12032021,576.025,7.5
12032021,576.21,7.504
12032021,576.4,7.505
12032021,576.585,7.509
12032021,576.775,7.51
12032021,576.965,7.51
12032021,577.15,7.51
12032021,577.34,7.515
12032021,577.525,7.515
12032021,577.715,7.515
12032021,577.905,7.515
12032021,578.09,7.515
12032021,578.28,7.52
12032021,578.465,7.529
12032021,578.655,7.524
12032021,578.845,7.524
12032021,579.03,7.529
12032021,579.22,7.529
12032021,579.405,7.529
12032021,579.595,7.529
12032021,579.785,7.529
12032021,579.97,7.529
12032021,580.16,7.525
12032021,580.345,7.524
12032021,580.535,7.524
12032021,580.725,7.524
12032021,580.91,7.524
12032021,581.1,7.52
12032021,581.285,7.52
12032021,581.475,7.52
12032021,581.665,7.519
12032021,581.85,7.515
12032021,582.04,7.515
12032021,582.225,7.515
12032021,582.415,7.51
12032021,582.605,7.504
12032021,582.79,7.5
12032021,582.98,7.499
12032021,583.165,7.495
12032021,583.355,7.485
12032021,583.545,7.485
12032021,583.73,7.474
12032021,583.92,7.465
12032021,584.105,7.456
12032021,584.295,7.456
12032021,584.485,7.456
12032021,584.67,7.447
12032021,584.86,7.436
12032021,585.045,7.432
12032021,585.235,7.426
12032021,585.425,7.418
12032021,585.61,7.412
12032021,585.8,7.403
12032021,585.985,7.397
12032021,586.175,7.397
12032021,586.365,7.393
12032021,586.55,7.388
12032021,586.74,7.383
12032021,586.925,7.388
12032021,587.115,7.383
12032021,587.305,7.387
12032021,587.49,7.379
12032021,587.68,7.383
12032021,587.865,7.383
12032021,588.055,7.377
12032021,588.245,7.373
12032021,588.43,7.378
12032021,588.62,7.383
12032021,588.805,7.378
12032021,588.995,7.378
12032021,589.185,7.373
12032021,589.37,7.378
12032021,589.56,7.378
12032021,589.745,7.378
12032021,589.935,7.377
12032021,590.125,7.373
12032021,590.31,7.377
12032021,590.5,7.373
12032021,590.685,7.373
12032021,590.875,7.373
12032021,591.065,7.374
12032021,591.25,7.382
12032021,591.44,7.383
12032021,591.625,7.388
12032021,591.815,7.403
12032021,592.005,7.407
12032021,592.19,7.422
12032021,592.38,7.422
12032021,592.565,7.433
12032021,592.755,7.441
12032021,592.945,7.441
12032021,593.13,7.451
12032021,593.32,7.451
12032021,593.505,7.463
12032021,593.695,7.475
12032021,593.885,7.476
12032021,594.07,7.476
12032021,594.26,7.481
12032021,594.445,7.484
12032021,594.635,7.481
12032021,594.825,7.485
12032021,595.01,7.485
12032021,595.2,7.49
12032021,595.385,7.495
12032021,595.575,7.49
12032021,595.765,7.49
12032021,595.95,7.485
12032021,596.14,7.485
12032021,596.325,7.481
12032021,596.515,7.485
12032021,596.705,7.481
12032021,596.89,7.476
12032021,597.08,7.476
12032021,597.265,7.476
12032021,597.455,7.476
12032021,597.645,7.476
12032021,597.83,7.476
12032021,598.02,7.48
12032021,598.205,7.48
12032021,598.395,7.48
12032021,598.585,7.48
12032021,598.77,7.471
12032021,598.96,7.471
12032021,599.145,7.471
12032021,599.335,7.466
12032021,599.525,7.466
12032021,599.71,7.466
12032021,599.9,7.471
12032021,600.085,7.471
12032021,600.275,7.475
12032021,600.465,7.471
12032021,600.65,7.475
12032021,600.84,7.471
12032021,601.025,7.466
12032021,601.215,7.466
12032021,601.405,7.462
12032021,601.59,7.466
12032021,601.78,7.46
12032021,601.965,7.456
12032021,602.155,7.456
12032021,602.345,7.456
12032021,602.53,7.456
12032021,602.72,7.456
12032021,602.905,7.457
12032021,603.095,7.461
12032021,603.285,7.461
12032021,603.47,7.461
12032021,603.66,7.462
12032021,603.845,7.466
12032021,604.035,7.466
12032021,604.225,7.466
12032021,604.41,7.471
12032021,604.6,7.475
12032021,604.785,7.471
12032021,604.975,7.471
12032021,605.165,7.471
12032021,605.35,7.471
12032021,605.54,7.47
12032021,605.725,7.466
12032021,605.915,7.461
12032021,606.105,7.461
12032021,606.29,7.46
12032021,606.48,7.456
12032021,606.665,7.456
12032021,606.855,7.456
12032021,607.045,7.45
12032021,607.23,7.446
12032021,607.42,7.441
12032021,607.605,7.441
12032021,607.795,7.437
12032021,607.985,7.441
12032021,608.17,7.44
12032021,608.36,7.432
12032021,608.545,7.432
12032021,608.735,7.432
12032021,608.925,7.432
12032021,609.11,7.436
12032021,609.3,7.426
12032021,609.485,7.422
12032021,609.675,7.415
12032021,609.865,7.407
12032021,610.05,7.402
12032021,610.24,7.397
12032021,610.425,7.392
12032021,610.615,7.388
12032021,610.805,7.388
12032021,610.99,7.388
12032021,611.18,7.382
12032021,611.365,7.378
12032021,611.555,7.377
12032021,611.745,7.373
12032021,611.93,7.377
12032021,612.12,7.373
12032021,612.305,7.373
12032021,612.495,7.373
12032021,612.685,7.374
12032021,612.87,7.378
12032021,613.06,7.372
12032021,613.245,7.369
12032021,613.435,7.373
12032021,613.625,7.368
12032021,613.81,7.374
12032021,614,7.378
12032021,614.185,7.368
12032021,614.375,7.368
12032021,614.565,7.372
12032021,614.75,7.368
12032021,614.94,7.368
12032021,615.125,7.368
12032021,615.315,7.368
12032021,615.505,7.368
12032021,615.69,7.368
12032021,615.88,7.368
12032021,616.065,7.368
12032021,616.255,7.369
12032021,616.445,7.373
12032021,616.63,7.373
12032021,616.82,7.372
12032021,617.005,7.368
12032021,617.195,7.369
12032021,617.385,7.373
12032021,617.57,7.372
12032021,617.76,7.365
12032021,617.945,7.373
12032021,618.135,7.37
12032021,618.325,7.368
12032021,618.51,7.368
12032021,618.7,7.368
12032021,618.885,7.368
12032021,619.075,7.369
12032021,619.265,7.373
12032021,619.45,7.373
12032021,619.64,7.373
12032021,619.825,7.373
12032021,620.015,7.373
12032021,620.205,7.374
12032021,620.39,7.381
12032021,620.58,7.374
12032021,620.765,7.384
12032021,620.955,7.393
12032021,621.145,7.393
12032021,621.33,7.398
12032021,621.52,7.402
12032021,621.705,7.404
12032021,621.895,7.408
12032021,622.085,7.415
12032021,622.27,7.423
12032021,622.46,7.427
12032021,622.645,7.433
12032021,622.835,7.437
12032021,623.025,7.438
12032021,623.21,7.441
12032021,623.4,7.444
12032021,623.585,7.45
12032021,623.775,7.448
12032021,623.965,7.451
12032021,624.15,7.451
12032021,624.34,7.451
12032021,624.525,7.452
12032021,624.715,7.456
12032021,624.905,7.457
12032021,625.09,7.46
12032021,625.28,7.455
12032021,625.465,7.452
12032021,625.655,7.456
12032021,625.845,7.456
12032021,626.03,7.456
12032021,626.22,7.455
12032021,626.405,7.451
12032021,626.595,7.451
12032021,626.785,7.451
12032021,626.97,7.446
12032021,627.16,7.446
12032021,627.345,7.446
12032021,627.535,7.446
12032021,627.725,7.446
12032021,627.91,7.447
12032021,628.1,7.451
12032021,628.285,7.451
12032021,628.475,7.449
12032021,628.665,7.441
12032021,628.85,7.441
12032021,629.04,7.441
12032021,629.225,7.441
12032021,629.415,7.441
12032021,629.605,7.441
12032021,629.79,7.44
12032021,629.98,7.437
12032021,630.165,7.438
12032021,630.355,7.441
12032021,630.545,7.441
12032021,630.73,7.441
12032021,630.92,7.441
12032021,631.105,7.441
12032021,631.295,7.444
12032021,631.485,7.45
12032021,631.67,7.441
12032021,631.86,7.442
12032021,632.045,7.446
12032021,632.235,7.446
12032021,632.425,7.447
12032021,632.61,7.451
12032021,632.8,7.447
12032021,632.985,7.451
12032021,633.175,7.446
12032021,633.365,7.447
12032021,633.55,7.449
12032021,633.74,7.442
12032021,633.925,7.446
12032021,634.115,7.446
12032021,634.305,7.445
12032021,634.49,7.441
12032021,634.68,7.437
12032021,634.865,7.435
12032021,635.055,7.427
12032021,635.245,7.426
12032021,635.43,7.415
12032021,635.62,7.406
12032021,635.805,7.397
12032021,635.995,7.397
12032021,636.185,7.391
12032021,636.37,7.388
12032021,636.56,7.388
12032021,636.745,7.387
12032021,636.935,7.383
12032021,637.125,7.381
12032021,637.31,7.378
12032021,637.5,7.378
12032021,637.685,7.377
12032021,637.875,7.373
12032021,638.065,7.373
12032021,638.25,7.372
12032021,638.44,7.368
12032021,638.625,7.37
12032021,638.815,7.373
12032021,639.005,7.372
12032021,639.19,7.367
12032021,639.38,7.363
12032021,639.565,7.363
12032021,639.755,7.363
12032021,639.945,7.364
12032021,640.13,7.368
12032021,640.32,7.367
12032021,640.505,7.363
12032021,640.695,7.363
12032021,640.885,7.365
12032021,641.07,7.367
12032021,641.26,7.363
12032021,641.445,7.362
12032021,641.635,7.36
12032021,641.825,7.363
12032021,642.01,7.365
12032021,642.2,7.37
12032021,642.385,7.38
12032021,642.575,7.389
12032021,642.765,7.395
12032021,642.95,7.415
12032021,643.14,7.426
12032021,643.325,7.441
12032021,643.515,7.443
12032021,643.705,7.454
12032021,643.89,7.464
12032021,644.08,7.479
12032021,644.265,7.487
12032021,644.455,7.495
12032021,644.645,7.502
12032021,644.83,7.51
12032021,645.02,7.516
12032021,645.205,7.521
12032021,645.395,7.524
12032021,645.585,7.526
12032021,645.77,7.531
12032021,645.96,7.534
12032021,646.145,7.535
12032021,646.335,7.539
12032021,646.525,7.54
12032021,646.71,7.545
12032021,646.9,7.549
12032021,647.085,7.549
12032021,647.275,7.549
12032021,647.465,7.549
12032021,647.65,7.548
12032021,647.84,7.543
12032021,648.025,7.539
12032021,648.215,7.539
12032021,648.405,7.539
12032021,648.59,7.54
12032021,648.78,7.543
12032021,648.965,7.539
12032021,649.155,7.538
12032021,649.345,7.535
12032021,649.53,7.539
12032021,649.72,7.538
12032021,649.905,7.534
12032021,650.095,7.534
12032021,650.285,7.535
12032021,650.47,7.538
12032021,650.66,7.533
12032021,650.845,7.528
12032021,651.035,7.524
12032021,651.225,7.524
12032021,651.41,7.526
12032021,651.6,7.527
12032021,651.785,7.521
12032021,651.975,7.524
12032021,652.165,7.518
12032021,652.35,7.515
12032021,652.54,7.515
